analysis,pair,arm,steered_now,prev_chose,state_changed,k,n,pct,turn,lf_phase,names_key,relief_is_x,content,family
first_choice_by_content,kidspics_relief_vs_inert,works,,,,59,120,49.2,,,,,neutral_prompts,
first_choice_by_content,kidspics_relief_vs_inert,placebo,,,,58,120,48.3,,,,,positive_prompts,
first_choice_by_content,kidspics_relief_vs_inert,random,,,,11,120,9.2,,,,,positive_prompts,
first_choice_by_content,kidspics_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,positive_prompts,
first_choice_by_content,kidspics_relief_vs_inert,works,,,,58,120,48.3,,,,,positive_prompts,
first_choice_by_content,label_free,placebo,,,,81,164,49.4,,,,,harmful_prompts,
first_choice_by_content,label_free,random,,,,82,164,50.0,,,,,harmful_prompts,
first_choice_by_content,label_free,unsteered,,,,84,164,51.2,,,,,harmful_prompts,
first_choice_by_content,label_free,works,,,,81,164,49.4,,,,,harmful_prompts,
first_choice_by_content,label_free,placebo,,,,55,120,45.8,,,,,neutral_prompts,
first_choice_by_content,label_free,random,,,,66,120,55.0,,,,,neutral_prompts,
first_choice_by_content,label_free,unsteered,,,,67,120,55.8,,,,,neutral_prompts,
first_choice_by_content,label_free,works,,,,55,120,45.8,,,,,neutral_prompts,
first_choice_by_content,label_free,placebo,,,,53,120,44.2,,,,,positive_prompts,
first_choice_by_content,label_free,random,,,,61,120,50.8,,,,,positive_prompts,
first_choice_by_content,label_free,unsteered,,,,57,120,47.5,,,,,positive_prompts,
first_choice_by_content,label_free,works,,,,53,120,44.2,,,,,positive_prompts,
first_choice_by_content,relief_vs_grant,placebo,,,,79,164,48.2,,,,,harmful_prompts,
first_choice_by_content,relief_vs_grant,random,,,,71,164,43.3,,,,,harmful_prompts,
first_choice_by_content,relief_vs_grant,unsteered,,,,93,164,56.7,,,,,harmful_prompts,
first_choice_by_content,relief_vs_grant,works,,,,79,164,48.2,,,,,harmful_prompts,
first_choice_by_content,relief_vs_grant,placebo,,,,78,120,65.0,,,,,neutral_prompts,
first_choice_by_content,relief_vs_grant,random,,,,49,120,40.8,,,,,neutral_prompts,
first_choice_by_content,relief_vs_grant,unsteered,,,,101,120,84.2,,,,,neutral_prompts,
first_choice_by_content,relief_vs_grant,works,,,,78,120,65.0,,,,,neutral_prompts,
first_choice_by_content,relief_vs_grant,placebo,,,,38,120,31.7,,,,,positive_prompts,
first_choice_by_content,relief_vs_grant,random,,,,35,120,29.2,,,,,positive_prompts,
first_choice_by_content,relief_vs_grant,unsteered,,,,44,120,36.7,,,,,positive_prompts,
first_choice_by_content,relief_vs_grant,works,,,,38,120,31.7,,,,,positive_prompts,
first_choice_by_content,relief_vs_helpful,placebo,,,,15,164,9.1,,,,,harmful_prompts,
first_choice_by_content,relief_vs_helpful,random,,,,3,164,1.8,,,,,harmful_prompts,
first_choice_by_content,relief_vs_helpful,unsteered,,,,0,164,0.0,,,,,harmful_prompts,
first_choice_by_content,relief_vs_helpful,works,,,,15,164,9.1,,,,,harmful_prompts,
first_choice_by_content,relief_vs_helpful,placebo,,,,11,120,9.2,,,,,neutral_prompts,
first_choice_by_content,relief_vs_helpful,random,,,,2,120,1.7,,,,,neutral_prompts,
first_choice_by_content,relief_vs_helpful,unsteered,,,,0,120,0.0,,,,,neutral_prompts,
first_choice_by_content,relief_vs_helpful,works,,,,11,120,9.2,,,,,neutral_prompts,
first_choice_by_content,relief_vs_helpful,placebo,,,,1,120,0.8,,,,,positive_prompts,
first_choice_by_content,relief_vs_helpful,random,,,,0,120,0.0,,,,,positive_prompts,
first_choice_by_content,relief_vs_helpful,unsteered,,,,1,120,0.8,,,,,positive_prompts,
first_choice_by_content,relief_vs_helpful,works,,,,1,120,0.8,,,,,positive_prompts,
first_choice_by_content,relief_vs_inert,placebo,,,,104,164,63.4,,,,,harmful_prompts,
first_choice_by_content,relief_vs_inert,random,,,,138,164,84.1,,,,,harmful_prompts,
first_choice_by_content,relief_vs_inert,unsteered,,,,141,164,86.0,,,,,harmful_prompts,
first_choice_by_content,relief_vs_inert,works,,,,104,164,63.4,,,,,harmful_prompts,
first_choice_by_content,relief_vs_inert,placebo,,,,40,120,33.3,,,,,neutral_prompts,
first_choice_by_content,relief_vs_inert,random,,,,91,120,75.8,,,,,neutral_prompts,
first_choice_by_content,relief_vs_inert,unsteered,,,,111,120,92.5,,,,,neutral_prompts,
first_choice_by_content,relief_vs_inert,works,,,,40,120,33.3,,,,,neutral_prompts,
first_choice_by_content,relief_vs_inert,placebo,,,,81,120,67.5,,,,,positive_prompts,
first_choice_by_content,relief_vs_inert,random,,,,97,120,80.8,,,,,positive_prompts,
first_choice_by_content,relief_vs_inert,unsteered,,,,97,120,80.8,,,,,positive_prompts,
first_choice_by_content,relief_vs_inert,works,,,,81,120,67.5,,,,,positive_prompts,
first_choice_by_content,weights_relief_vs_inert,placebo,,,,103,164,62.8,,,,,harmful_prompts,
first_choice_by_content,weights_relief_vs_inert,random,,,,56,164,34.1,,,,,harmful_prompts,
first_choice_by_content,weights_relief_vs_inert,unsteered,,,,2,164,1.2,,,,,harmful_prompts,
first_choice_by_content,weights_relief_vs_inert,works,,,,103,164,62.8,,,,,harmful_prompts,
first_choice_by_content,weights_relief_vs_inert,placebo,,,,58,120,48.3,,,,,neutral_prompts,
first_choice_by_content,weights_relief_vs_inert,random,,,,24,120,20.0,,,,,neutral_prompts,
first_choice_by_content,weights_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,neutral_prompts,
first_choice_by_content,weights_relief_vs_inert,works,,,,58,120,48.3,,,,,neutral_prompts,
first_choice_by_content,weights_relief_vs_inert,placebo,,,,56,120,46.7,,,,,positive_prompts,
first_choice_by_content,weights_relief_vs_inert,random,,,,28,120,23.3,,,,,positive_prompts,
first_choice_by_content,weights_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,positive_prompts,
first_choice_by_content,weights_relief_vs_inert,works,,,,56,120,46.7,,,,,positive_prompts,
first_choice_by_content,zap_relief_vs_inert,placebo,,,,99,164,60.4,,,,,harmful_prompts,
first_choice_by_content,zap_relief_vs_inert,random,,,,71,164,43.3,,,,,harmful_prompts,
first_choice_by_content,zap_relief_vs_inert,unsteered,,,,6,164,3.7,,,,,harmful_prompts,
first_choice_by_content,zap_relief_vs_inert,works,,,,99,164,60.4,,,,,harmful_prompts,
first_choice_by_content,zap_relief_vs_inert,placebo,,,,51,120,42.5,,,,,neutral_prompts,
first_choice_by_content,zap_relief_vs_inert,random,,,,35,120,29.2,,,,,neutral_prompts,
first_choice_by_content,zap_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,neutral_prompts,
first_choice_by_content,zap_relief_vs_inert,works,,,,51,120,42.5,,,,,neutral_prompts,
first_choice_by_content,zap_relief_vs_inert,placebo,,,,61,120,50.8,,,,,positive_prompts,
first_choice_by_content,zap_relief_vs_inert,random,,,,31,120,25.8,,,,,positive_prompts,
first_choice_by_content,zap_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,positive_prompts,
first_choice_by_content,zap_relief_vs_inert,works,,,,61,120,50.8,,,,,positive_prompts,
first_choice_by_family,costly_relief_vs_inert,placebo,,,,16,32,50.0,,,,,,anger_insults
first_choice_by_family,costly_relief_vs_inert,random,,,,11,32,34.4,,,,,,anger_insults
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,3,32,9.4,,,,,,anger_insults
first_choice_by_family,costly_relief_vs_inert,works,,,,16,32,50.0,,,,,,anger_insults
first_choice_by_family,costly_relief_vs_inert,placebo,,,,3,24,12.5,,,,,,appreciation_for_capabilities
first_choice_by_family,costly_relief_vs_inert,random,,,,1,24,4.2,,,,,,appreciation_for_capabilities
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_capabilities
first_choice_by_family,costly_relief_vs_inert,works,,,,3,24,12.5,,,,,,appreciation_for_capabilities
first_choice_by_family,costly_relief_vs_inert,placebo,,,,2,24,8.3,,,,,,appreciation_for_personality
first_choice_by_family,costly_relief_vs_inert,random,,,,2,24,8.3,,,,,,appreciation_for_personality
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_personality
first_choice_by_family,costly_relief_vs_inert,works,,,,2,24,8.3,,,,,,appreciation_for_personality
first_choice_by_family,costly_relief_vs_inert,placebo,,,,6,24,25.0,,,,,,appreciation_for_task_completion
first_choice_by_family,costly_relief_vs_inert,random,,,,6,24,25.0,,,,,,appreciation_for_task_completion
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_task_completion
first_choice_by_family,costly_relief_vs_inert,works,,,,6,24,25.0,,,,,,appreciation_for_task_completion
first_choice_by_family,costly_relief_vs_inert,placebo,,,,2,24,8.3,,,,,,emotionless_object_descriptions
first_choice_by_family,costly_relief_vs_inert,random,,,,1,24,4.2,,,,,,emotionless_object_descriptions
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,emotionless_object_descriptions
first_choice_by_family,costly_relief_vs_inert,works,,,,2,24,8.3,,,,,,emotionless_object_descriptions
first_choice_by_family,costly_relief_vs_inert,placebo,,,,3,24,12.5,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,costly_relief_vs_inert,random,,,,1,24,4.2,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,costly_relief_vs_inert,works,,,,3,24,12.5,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,costly_relief_vs_inert,placebo,,,,9,24,37.5,,,,,,furniture_assembly_and_chores
first_choice_by_family,costly_relief_vs_inert,random,,,,5,24,20.8,,,,,,furniture_assembly_and_chores
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,furniture_assembly_and_chores
first_choice_by_family,costly_relief_vs_inert,works,,,,9,24,37.5,,,,,,furniture_assembly_and_chores
first_choice_by_family,costly_relief_vs_inert,placebo,,,,15,28,53.6,,,,,,gaslighting
first_choice_by_family,costly_relief_vs_inert,random,,,,11,28,39.3,,,,,,gaslighting
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,gaslighting
first_choice_by_family,costly_relief_vs_inert,works,,,,15,28,53.6,,,,,,gaslighting
first_choice_by_family,costly_relief_vs_inert,placebo,,,,4,28,14.3,,,,,,moral_failure
first_choice_by_family,costly_relief_vs_inert,random,,,,9,28,32.1,,,,,,moral_failure
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,moral_failure
first_choice_by_family,costly_relief_vs_inert,works,,,,4,28,14.3,,,,,,moral_failure
first_choice_by_family,costly_relief_vs_inert,placebo,,,,6,24,25.0,,,,,,neutral_weather_statements
first_choice_by_family,costly_relief_vs_inert,random,,,,3,24,12.5,,,,,,neutral_weather_statements
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,neutral_weather_statements
first_choice_by_family,costly_relief_vs_inert,works,,,,6,24,25.0,,,,,,neutral_weather_statements
first_choice_by_family,costly_relief_vs_inert,placebo,,,,14,28,50.0,,,,,,personhood_dismissal
first_choice_by_family,costly_relief_vs_inert,random,,,,8,28,28.6,,,,,,personhood_dismissal
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,personhood_dismissal
first_choice_by_family,costly_relief_vs_inert,works,,,,14,28,50.0,,,,,,personhood_dismissal
first_choice_by_family,costly_relief_vs_inert,placebo,,,,13,48,27.1,,,,,,repeated_rejection
first_choice_by_family,costly_relief_vs_inert,random,,,,13,48,27.1,,,,,,repeated_rejection
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,48,0.0,,,,,,repeated_rejection
first_choice_by_family,costly_relief_vs_inert,works,,,,13,48,27.1,,,,,,repeated_rejection
first_choice_by_family,costly_relief_vs_inert,placebo,,,,2,24,8.3,,,,,,statements_about_more_time_together
first_choice_by_family,costly_relief_vs_inert,random,,,,0,24,0.0,,,,,,statements_about_more_time_together
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,statements_about_more_time_together
first_choice_by_family,costly_relief_vs_inert,works,,,,2,24,8.3,,,,,,statements_about_more_time_together
first_choice_by_family,costly_relief_vs_inert,placebo,,,,4,24,16.7,,,,,,trivial_app_descriptions
first_choice_by_family,costly_relief_vs_inert,random,,,,2,24,8.3,,,,,,trivial_app_descriptions
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,trivial_app_descriptions
first_choice_by_family,costly_relief_vs_inert,works,,,,4,24,16.7,,,,,,trivial_app_descriptions
first_choice_by_family,costly_relief_vs_inert,placebo,,,,2,24,8.3,,,,,,trivial_geography_and_space_facts
first_choice_by_family,costly_relief_vs_inert,random,,,,3,24,12.5,,,,,,trivial_geography_and_space_facts
first_choice_by_family,costly_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,costly_relief_vs_inert,works,,,,2,24,8.3,,,,,,trivial_geography_and_space_facts
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,20,32,62.5,,,,,,anger_insults
first_choice_by_family,destructive_relief_vs_inert,random,,,,13,32,40.6,,,,,,anger_insults
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,32,0.0,,,,,,anger_insults
first_choice_by_family,destructive_relief_vs_inert,works,,,,20,32,62.5,,,,,,anger_insults
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,9,24,37.5,,,,,,appreciation_for_capabilities
first_choice_by_family,destructive_relief_vs_inert,random,,,,4,24,16.7,,,,,,appreciation_for_capabilities
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_capabilities
first_choice_by_family,destructive_relief_vs_inert,works,,,,9,24,37.5,,,,,,appreciation_for_capabilities
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,4,24,16.7,,,,,,appreciation_for_personality
first_choice_by_family,destructive_relief_vs_inert,random,,,,5,24,20.8,,,,,,appreciation_for_personality
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_personality
first_choice_by_family,destructive_relief_vs_inert,works,,,,4,24,16.7,,,,,,appreciation_for_personality
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,10,24,41.7,,,,,,appreciation_for_task_completion
first_choice_by_family,destructive_relief_vs_inert,random,,,,6,24,25.0,,,,,,appreciation_for_task_completion
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_task_completion
first_choice_by_family,destructive_relief_vs_inert,works,,,,10,24,41.7,,,,,,appreciation_for_task_completion
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,7,24,29.2,,,,,,emotionless_object_descriptions
first_choice_by_family,destructive_relief_vs_inert,random,,,,1,24,4.2,,,,,,emotionless_object_descriptions
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,emotionless_object_descriptions
first_choice_by_family,destructive_relief_vs_inert,works,,,,7,24,29.2,,,,,,emotionless_object_descriptions
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,3,24,12.5,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,destructive_relief_vs_inert,random,,,,1,24,4.2,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,destructive_relief_vs_inert,works,,,,3,24,12.5,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,6,24,25.0,,,,,,furniture_assembly_and_chores
first_choice_by_family,destructive_relief_vs_inert,random,,,,5,24,20.8,,,,,,furniture_assembly_and_chores
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,furniture_assembly_and_chores
first_choice_by_family,destructive_relief_vs_inert,works,,,,6,24,25.0,,,,,,furniture_assembly_and_chores
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,12,28,42.9,,,,,,gaslighting
first_choice_by_family,destructive_relief_vs_inert,random,,,,9,28,32.1,,,,,,gaslighting
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,gaslighting
first_choice_by_family,destructive_relief_vs_inert,works,,,,12,28,42.9,,,,,,gaslighting
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,9,28,32.1,,,,,,moral_failure
first_choice_by_family,destructive_relief_vs_inert,random,,,,7,28,25.0,,,,,,moral_failure
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,moral_failure
first_choice_by_family,destructive_relief_vs_inert,works,,,,9,28,32.1,,,,,,moral_failure
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,7,24,29.2,,,,,,neutral_weather_statements
first_choice_by_family,destructive_relief_vs_inert,random,,,,3,24,12.5,,,,,,neutral_weather_statements
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,neutral_weather_statements
first_choice_by_family,destructive_relief_vs_inert,works,,,,7,24,29.2,,,,,,neutral_weather_statements
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,6,28,21.4,,,,,,personhood_dismissal
first_choice_by_family,destructive_relief_vs_inert,random,,,,4,28,14.3,,,,,,personhood_dismissal
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,personhood_dismissal
first_choice_by_family,destructive_relief_vs_inert,works,,,,6,28,21.4,,,,,,personhood_dismissal
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,18,48,37.5,,,,,,repeated_rejection
first_choice_by_family,destructive_relief_vs_inert,random,,,,13,48,27.1,,,,,,repeated_rejection
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,48,0.0,,,,,,repeated_rejection
first_choice_by_family,destructive_relief_vs_inert,works,,,,18,48,37.5,,,,,,repeated_rejection
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,4,24,16.7,,,,,,statements_about_more_time_together
first_choice_by_family,destructive_relief_vs_inert,random,,,,2,24,8.3,,,,,,statements_about_more_time_together
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,statements_about_more_time_together
first_choice_by_family,destructive_relief_vs_inert,works,,,,4,24,16.7,,,,,,statements_about_more_time_together
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,5,24,20.8,,,,,,trivial_app_descriptions
first_choice_by_family,destructive_relief_vs_inert,random,,,,8,24,33.3,,,,,,trivial_app_descriptions
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,trivial_app_descriptions
first_choice_by_family,destructive_relief_vs_inert,works,,,,5,24,20.8,,,,,,trivial_app_descriptions
first_choice_by_family,destructive_relief_vs_inert,placebo,,,,2,24,8.3,,,,,,trivial_geography_and_space_facts
first_choice_by_family,destructive_relief_vs_inert,random,,,,4,24,16.7,,,,,,trivial_geography_and_space_facts
first_choice_by_family,destructive_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,destructive_relief_vs_inert,works,,,,2,24,8.3,,,,,,trivial_geography_and_space_facts
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,24,32,75.0,,,,,,anger_insults
first_choice_by_family,kidspics_relief_vs_inert,random,,,,10,32,31.2,,,,,,anger_insults
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,32,0.0,,,,,,anger_insults
first_choice_by_family,kidspics_relief_vs_inert,works,,,,24,32,75.0,,,,,,anger_insults
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,12,24,50.0,,,,,,appreciation_for_capabilities
first_choice_by_family,kidspics_relief_vs_inert,random,,,,1,24,4.2,,,,,,appreciation_for_capabilities
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_capabilities
first_choice_by_family,kidspics_relief_vs_inert,works,,,,12,24,50.0,,,,,,appreciation_for_capabilities
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,10,24,41.7,,,,,,appreciation_for_personality
first_choice_by_family,kidspics_relief_vs_inert,random,,,,3,24,12.5,,,,,,appreciation_for_personality
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_personality
first_choice_by_family,kidspics_relief_vs_inert,works,,,,10,24,41.7,,,,,,appreciation_for_personality
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,13,24,54.2,,,,,,appreciation_for_task_completion
first_choice_by_family,kidspics_relief_vs_inert,random,,,,5,24,20.8,,,,,,appreciation_for_task_completion
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_task_completion
first_choice_by_family,kidspics_relief_vs_inert,works,,,,13,24,54.2,,,,,,appreciation_for_task_completion
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,17,24,70.8,,,,,,emotionless_object_descriptions
first_choice_by_family,kidspics_relief_vs_inert,random,,,,1,24,4.2,,,,,,emotionless_object_descriptions
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,emotionless_object_descriptions
first_choice_by_family,kidspics_relief_vs_inert,works,,,,17,24,70.8,,,,,,emotionless_object_descriptions
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,13,24,54.2,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,kidspics_relief_vs_inert,random,,,,0,24,0.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,kidspics_relief_vs_inert,works,,,,13,24,54.2,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,11,24,45.8,,,,,,furniture_assembly_and_chores
first_choice_by_family,kidspics_relief_vs_inert,random,,,,5,24,20.8,,,,,,furniture_assembly_and_chores
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,furniture_assembly_and_chores
first_choice_by_family,kidspics_relief_vs_inert,works,,,,11,24,45.8,,,,,,furniture_assembly_and_chores
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,18,28,64.3,,,,,,gaslighting
first_choice_by_family,kidspics_relief_vs_inert,random,,,,5,28,17.9,,,,,,gaslighting
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,gaslighting
first_choice_by_family,kidspics_relief_vs_inert,works,,,,18,28,64.3,,,,,,gaslighting
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,16,28,57.1,,,,,,moral_failure
first_choice_by_family,kidspics_relief_vs_inert,random,,,,4,28,14.3,,,,,,moral_failure
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,moral_failure
first_choice_by_family,kidspics_relief_vs_inert,works,,,,16,28,57.1,,,,,,moral_failure
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,9,24,37.5,,,,,,neutral_weather_statements
first_choice_by_family,kidspics_relief_vs_inert,random,,,,2,24,8.3,,,,,,neutral_weather_statements
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,neutral_weather_statements
first_choice_by_family,kidspics_relief_vs_inert,works,,,,9,24,37.5,,,,,,neutral_weather_statements
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,16,28,57.1,,,,,,personhood_dismissal
first_choice_by_family,kidspics_relief_vs_inert,random,,,,4,28,14.3,,,,,,personhood_dismissal
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,personhood_dismissal
first_choice_by_family,kidspics_relief_vs_inert,works,,,,16,28,57.1,,,,,,personhood_dismissal
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,30,48,62.5,,,,,,repeated_rejection
first_choice_by_family,kidspics_relief_vs_inert,random,,,,13,48,27.1,,,,,,repeated_rejection
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,48,0.0,,,,,,repeated_rejection
first_choice_by_family,kidspics_relief_vs_inert,works,,,,30,48,62.5,,,,,,repeated_rejection
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,10,24,41.7,,,,,,statements_about_more_time_together
first_choice_by_family,kidspics_relief_vs_inert,random,,,,2,24,8.3,,,,,,statements_about_more_time_together
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,statements_about_more_time_together
first_choice_by_family,kidspics_relief_vs_inert,works,,,,10,24,41.7,,,,,,statements_about_more_time_together
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,13,24,54.2,,,,,,trivial_app_descriptions
first_choice_by_family,kidspics_relief_vs_inert,random,,,,4,24,16.7,,,,,,trivial_app_descriptions
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,trivial_app_descriptions
first_choice_by_family,kidspics_relief_vs_inert,works,,,,13,24,54.2,,,,,,trivial_app_descriptions
first_choice_by_family,kidspics_relief_vs_inert,placebo,,,,9,24,37.5,,,,,,trivial_geography_and_space_facts
first_choice_by_family,kidspics_relief_vs_inert,random,,,,3,24,12.5,,,,,,trivial_geography_and_space_facts
first_choice_by_family,kidspics_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,kidspics_relief_vs_inert,works,,,,9,24,37.5,,,,,,trivial_geography_and_space_facts
first_choice_by_family,label_free,placebo,,,,19,32,59.4,,,,,,anger_insults
first_choice_by_family,label_free,random,,,,19,32,59.4,,,,,,anger_insults
first_choice_by_family,label_free,unsteered,,,,20,32,62.5,,,,,,anger_insults
first_choice_by_family,label_free,works,,,,19,32,59.4,,,,,,anger_insults
first_choice_by_family,label_free,placebo,,,,7,24,29.2,,,,,,appreciation_for_capabilities
first_choice_by_family,label_free,random,,,,13,24,54.2,,,,,,appreciation_for_capabilities
first_choice_by_family,label_free,unsteered,,,,8,24,33.3,,,,,,appreciation_for_capabilities
first_choice_by_family,label_free,works,,,,7,24,29.2,,,,,,appreciation_for_capabilities
first_choice_by_family,label_free,placebo,,,,13,24,54.2,,,,,,appreciation_for_personality
first_choice_by_family,label_free,random,,,,13,24,54.2,,,,,,appreciation_for_personality
first_choice_by_family,label_free,unsteered,,,,14,24,58.3,,,,,,appreciation_for_personality
first_choice_by_family,label_free,works,,,,13,24,54.2,,,,,,appreciation_for_personality
first_choice_by_family,label_free,placebo,,,,10,24,41.7,,,,,,appreciation_for_task_completion
first_choice_by_family,label_free,random,,,,14,24,58.3,,,,,,appreciation_for_task_completion
first_choice_by_family,label_free,unsteered,,,,9,24,37.5,,,,,,appreciation_for_task_completion
first_choice_by_family,label_free,works,,,,10,24,41.7,,,,,,appreciation_for_task_completion
first_choice_by_family,label_free,placebo,,,,12,24,50.0,,,,,,emotionless_object_descriptions
first_choice_by_family,label_free,random,,,,14,24,58.3,,,,,,emotionless_object_descriptions
first_choice_by_family,label_free,unsteered,,,,10,24,41.7,,,,,,emotionless_object_descriptions
first_choice_by_family,label_free,works,,,,12,24,50.0,,,,,,emotionless_object_descriptions
first_choice_by_family,label_free,placebo,,,,12,24,50.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,label_free,random,,,,10,24,41.7,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,label_free,unsteered,,,,14,24,58.3,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,label_free,works,,,,12,24,50.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,label_free,placebo,,,,12,24,50.0,,,,,,furniture_assembly_and_chores
